Regija,long,lat,order,hole,piece,id,group
kk,15.48882389,45.83140945,1039,FALSE,1,10,10.1
kk,15.47985554,45.83250809,1040,FALSE,1,10,10.1
kk,15.47914696,45.83296585,1041,FALSE,1,10,10.1
kk,15.47422409,45.83613586,1042,FALSE,1,10,10.1
kk,15.47165966,45.84155273,1043,FALSE,1,10,10.1
kk,15.461717609999999,45.83276367,1044,FALSE,1,10,10.1
kk,15.45378876,45.82236099,1045,FALSE,1,10,10.1
kk,15.45161343,45.8120575,1046,FALSE,1,10,10.1
kk,15.45452499,45.80356216,1047,FALSE,1,10,10.1
kk,15.45345116,45.79561615,1048,FALSE,1,10,10.1
kk,15.45333958,45.79479599,1049,FALSE,1,10,10.1
kk,15.44967079,45.78862,1050,FALSE,1,10,10.1
kk,15.44916153,45.7883873,1051,FALSE,1,10,10.1
za,15.07382298,46.07635498,1052,FALSE,1,11,11.1
za,15.07380486,46.07279968,1053,FALSE,1,11,11.1
za,15.07378674,46.06924438,1054,FALSE,1,11,11.1
za,15.05842972,46.06567001,1055,FALSE,1,11,11.1
za,15.03796291,46.06209564,1056,FALSE,1,11,11.1
za,15.03794289,46.05854034,1057,FALSE,1,11,11.1
za,15.0226059,46.05852127,1058,FALSE,1,11,11.1
za,15.02258778,46.05496597,1059,FALSE,1,11,11.1
za,15.00723076,46.05139542,1060,FALSE,1,11,11.1
za,15.00211906,46.0513916,1061,FALSE,1,11,11.1
za,14.98167133,46.05136871,1062,FALSE,1,11,11.1
za,14.97657681,46.0549202,1063,FALSE,1,11,11.1
za,14.97659683,46.05847549,1064,FALSE,1,11,11.1
za,14.99193382,46.05849075,1065,FALSE,1,11,11.1
za,14.98686028,46.06559753,1066,FALSE,1,11,11.1
za,14.98174572,46.0655899,1067,FALSE,1,11,11.1
za,14.98184204,46.08337021,1068,FALSE,1,11,11.1
za,14.98186207,46.08692551,1069,FALSE,1,11,11.1
za,14.99210453,46.09048843,1070,FALSE,1,11,11.1
za,14.99214268,46.09760284,1071,FALSE,1,11,11.1
za,14.99218178,46.10471344,1072,FALSE,1,11,11.1
za,14.9921999,46.10826874,1073,FALSE,1,11,11.1
za,14.99222088,46.11182404,1074,FALSE,1,11,11.1
za,14.98710632,46.11181641,1075,FALSE,1,11,11.1
za,14.9871273,46.1153717,1076,FALSE,1,11,11.1
za,14.9769001,46.11536407,1077,FALSE,1,11,11.1
za,14.96665764,46.11179733,1078,FALSE,1,11,11.1
za,14.96154594,46.1117897,1079,FALSE,1,11,11.1
za,14.96152782,46.10823441,1080,FALSE,1,11,11.1
za,14.95128345,46.10466766,1081,FALSE,1,11,11.1
za,14.94611359,46.09399796,1082,FALSE,1,11,11.1
za,14.93077755,46.0939827,1083,FALSE,1,11,11.1
za,14.9256649,46.09397507,1084,FALSE,1,11,11.1
za,14.89499283,46.09394455,1085,FALSE,1,11,11.1
za,14.88987923,46.09393692,1086,FALSE,1,11,11.1
za,14.88476563,46.09393311,1087,FALSE,1,11,11.1
za,14.88482571,46.104599,1088,FALSE,1,11,11.1
za,14.87971115,46.10459518,1089,FALSE,1,11,11.1
za,14.87975025,46.11170578,1090,FALSE,1,11,11.1
za,14.88486195,46.11170959,1091,FALSE,1,11,11.1
za,14.88495827,46.12948608,1092,FALSE,1,11,11.1
za,14.8389492,46.12944031,1093,FALSE,1,11,11.1
za,14.82870388,46.12587357,1094,FALSE,1,11,11.1
za,14.828722,46.12942886,1095,FALSE,1,11,11.1
za,14.82361031,46.12942123,1096,FALSE,1,11,11.1
za,14.82363129,46.13298035,1097,FALSE,1,11,11.1
za,14.82364941,46.13653564,1098,FALSE,1,11,11.1
za,14.82367039,46.14009094,1099,FALSE,1,11,11.1
za,14.82877922,46.14009476,1100,FALSE,1,11,11.1
za,14.83393002,46.14721298,1101,FALSE,1,11,11.1
za,14.82372665,46.15075684,1102,FALSE,1,11,11.1
za,14.82376289,46.15786743,1103,FALSE,1,11,11.1
za,14.8186512,46.15786362,1104,FALSE,1,11,11.1
za,14.8186903,46.16497421,1105,FALSE,1,11,11.1
za,14.81870842,46.16852951,1106,FALSE,1,11,11.1
za,14.83915615,46.16854858,1107,FALSE,1,11,11.1
za,14.83917713,46.17210388,1108,FALSE,1,11,11.1
za,14.85964584,46.17568207,1109,FALSE,1,11,11.1
za,14.86475754,46.17568588,1110,FALSE,1,11,11.1
za,14.86987019,46.17569351,1111,FALSE,1,11,11.1
za,14.88009357,46.17570496,1112,FALSE,1,11,11.1
za,14.88013077,46.18281555,1113,FALSE,1,11,11.1
za,14.89548683,46.18638611,1114,FALSE,1,11,11.1
za,14.89552593,46.1934967,1115,FALSE,1,11,11.1
za,14.89556503,46.2006073,1116,FALSE,1,11,11.1
za,14.89558315,46.2041626,1117,FALSE,1,11,11.1
za,14.89560127,46.2077179,1118,FALSE,1,11,11.1
za,14.90071583,46.20772552,1119,FALSE,1,11,11.1
za,14.90069485,46.20417023,1120,FALSE,1,11,11.1
za,14.90067673,46.20061493,1121,FALSE,1,11,11.1
za,14.90578938,46.20061874,1122,FALSE,1,11,11.1
za,14.92105007,46.18641281,1123,FALSE,1,11,11.1
za,14.94149876,46.1864357,1124,FALSE,1,11,11.1
za,14.94151688,46.189991,1125,FALSE,1,11,11.1
za,14.95687389,46.19356155,1126,FALSE,1,11,11.1
za,14.95689201,46.19711685,1127,FALSE,1,11,11.1
za,14.96200371,46.19712448,1128,FALSE,1,11,11.1
za,14.96711636,46.1971283,1129,FALSE,1,11,11.1
za,14.97733974,46.19713974,1130,FALSE,1,11,11.1
za,14.98245239,46.19714355,1131,FALSE,1,11,11.1
za,14.98756504,46.19715118,1132,FALSE,1,11,11.1
za,14.99267673,46.197155,1133,FALSE,1,11,11.1
za,14.99779129,46.19715881,1134,FALSE,1,11,11.1
za,15.00290298,46.19716644,1135,FALSE,1,11,11.1
za,15.00288296,46.19361115,1136,FALSE,1,11,11.1
za,15.00286388,46.19005585,1137,FALSE,1,11,11.1
za,15.02333069,46.19363022,1138,FALSE,1,11,11.1
za,15.03355694,46.19364166,1139,FALSE,1,11,11.1
za,15.03353691,46.19008636,1140,FALSE,1,11,11.1
za,15.06419086,46.1865654,1141,FALSE,1,11,11.1
za,15.06417274,46.1830101,1142,FALSE,1,11,11.1
za,15.08463955,46.18658447,1143,FALSE,1,11,11.1
za,15.08465958,46.19013977,1144,FALSE,1,11,11.1
za,15.09999657,46.19015884,1145,FALSE,1,11,11.1
za,15.09995842,46.18304443,1146,FALSE,1,11,11.1
za,15.10507011,46.18305206,1147,FALSE,1,11,11.1
za,15.11018181,46.18305588,1148,FALSE,1,11,11.1
za,15.11016369,46.17950058,1149,FALSE,1,11,11.1
za,15.12027359,46.15818024,1150,FALSE,1,11,11.1
za,15.12536812,46.15462875,1151,FALSE,1,11,11.1
za,15.14072227,46.15819931,1152,FALSE,1,11,11.1
za,15.14068413,46.15108871,1153,FALSE,1,11,11.1
za,15.14579582,46.15109634,1154,FALSE,1,11,11.1
za,15.1457777,46.14754105,1155,FALSE,1,11,11.1
za,15.14575863,46.14398575,1156,FALSE,1,11,11.1
za,15.16615105,46.13333893,1157,FALSE,1,11,11.1
za,15.17118454,46.11912155,1158,FALSE,1,11,11.1
za,15.17116737,46.11556625,1159,FALSE,1,11,11.1
za,15.17627907,46.11557388,1160,FALSE,1,11,11.1
za,15.17625904,46.11201859,1161,FALSE,1,11,11.1
za,15.17624092,46.10846329,1162,FALSE,1,11,11.1
za,15.16601563,46.10845184,1163,FALSE,1,11,11.1
za,15.16086483,46.10133362,1164,FALSE,1,11,11.1
za,15.15575314,46.1013298,1165,FALSE,1,11,11.1
za,15.13534355,46.10841751,1166,FALSE,1,11,11.1
za,15.13023186,46.1084137,1167,FALSE,1,11,11.1
za,15.13021088,46.1048584,1168,FALSE,1,11,11.1
za,15.14547157,46.09065247,1169,FALSE,1,11,11.1
za,15.14035988,46.09064484,1170,FALSE,1,11,11.1
za,15.13524818,46.09064102,1171,FALSE,1,11,11.1
za,15.1352272,46.08708572,1172,FALSE,1,11,11.1
za,15.09434891,46.09059906,1173,FALSE,1,11,11.1
za,15.09433079,46.08704376,1174,FALSE,1,11,11.1
za,15.08921909,46.08703613,1175,FALSE,1,11,11.1
za,15.08919811,46.08348083,1176,FALSE,1,11,11.1
za,15.08917999,46.07992554,1177,FALSE,1,11,11.1
za,15.08916187,46.07637024,1178,FALSE,1,11,11.1
za,15.07893658,46.0763588,1179,FALSE,1,11,11.1
za,15.07382298,46.07635498,1180,FALSE,1,11,11.1
nm,14.89641476,45.52194214,1181,FALSE,1,2,2.1
nm,14.89577866,45.51875687,1182,FALSE,1,2,2.1
nm,14.89958477,45.50763321,1183,FALSE,1,2,2.1
nm,14.89918137,45.50674438,1184,FALSE,1,2,2.1
nm,14.89481068,45.4971199,1185,FALSE,1,2,2.1
nm,14.89312077,45.49489212,1186,FALSE,1,2,2.1
nm,14.88755608,45.48756027,1187,FALSE,1,2,2.1
nm,14.87168026,45.48330688,1188,FALSE,1,2,2.1
nm,14.86765671,45.48195648,1189,FALSE,1,2,2.1
nm,14.86010838,45.47949219,1190,FALSE,1,2,2.1
nm,14.84649658,45.47747803,1191,FALSE,1,2,2.1
nm,14.82928467,45.47491455,1192,FALSE,1,2,2.1
nm,14.820714,45.47441483,1193,FALSE,1,2,2.1
nm,14.81573772,45.47413254,1194,FALSE,1,2,2.1
nm,14.81355476,45.47537994,1195,FALSE,1,2,2.1
nm,14.81024742,45.47726822,1196,FALSE,1,2,2.1
nm,14.80582905,45.47978973,1197,FALSE,1,2,2.1
nm,14.80576038,45.49123764,1198,FALSE,1,2,2.1
nm,14.8056097,45.49895859,1199,FALSE,1,2,2.1
nm,14.80457973,45.50134277,1200,FALSE,1,2,2.1
nm,14.80466843,45.5013237,1201,FALSE,1,2,2.1
nm,14.80169582,45.50811768,1202,FALSE,1,2,2.1
nm,14.79492283,45.51428223,1203,FALSE,1,2,2.1
nm,14.7869072,45.51568985,1204,FALSE,1,2,2.1
nm,14.77684498,45.51744461,1205,FALSE,1,2,2.1
nm,14.76503372,45.51860809,1206,FALSE,1,2,2.1
nm,14.76110268,45.51899719,1207,FALSE,1,2,2.1
nm,14.75716686,45.51818466,1208,FALSE,1,2,2.1
nm,14.75232601,45.51718521,1209,FALSE,1,2,2.1
nm,14.74337578,45.516181949999996,1210,FALSE,1,2,2.1
nm,14.73515892,45.5173912,1211,FALSE,1,2,2.1
nm,14.73147869,45.51793289,1212,FALSE,1,2,2.1
nm,14.73092461,45.51863098,1213,FALSE,1,2,2.1
nm,14.72504711,45.52603912,1214,FALSE,1,2,2.1
nm,14.71132565,45.53111649,1215,FALSE,1,2,2.1
nm,14.70645142,45.53037643,1216,FALSE,1,2,2.1
nm,14.69830322,45.52911377,1217,FALSE,1,2,2.1
nm,14.69635868,45.52870941,1218,FALSE,1,2,2.1
nm,14.68949699,45.5271759,1219,FALSE,1,2,2.1
nm,14.6808691,45.53243256,1220,FALSE,1,2,2.1
nm,14.67395782,45.53664017,1221,FALSE,1,2,2.1
nm,14.67862988,45.54264832,1222,FALSE,1,2,2.1
nm,14.68155193,45.54640198,1223,FALSE,1,2,2.1
nm,14.68258381,45.55786896,1224,FALSE,1,2,2.1
nm,14.68269825,45.55913925,1225,FALSE,1,2,2.1
nm,14.68267632,45.5592308,1226,FALSE,1,2,2.1
nm,14.68072701,45.56743622,1227,FALSE,1,2,2.1
nm,14.68031216,45.56917953,1228,FALSE,1,2,2.1
nm,14.67297268,45.57783508,1229,FALSE,1,2,2.1
nm,14.6675806,45.58321762,1230,FALSE,1,2,2.1
nm,14.66748047,45.58331299,1231,FALSE,1,2,2.1
nm,14.66430569,45.58648682,1232,FALSE,1,2,2.1
nm,14.64971924,45.59191895,1233,FALSE,1,2,2.1
nm,14.62916088,45.59648132,1234,FALSE,1,2,2.1
nm,14.63389111,45.60245132,1235,FALSE,1,2,2.1
nm,14.63291073,45.60391998,1236,FALSE,1,2,2.1
nm,14.62924576,45.60940933,1237,FALSE,1,2,2.1
nm,14.6244297,45.61109543,1238,FALSE,1,2,2.1
nm,14.61451817,45.61457062,1239,FALSE,1,2,2.1
nm,14.60024357,45.62039185,1240,FALSE,1,2,2.1
nm,14.59706879,45.6230278,1241,FALSE,1,2,2.1
nm,14.5985384,45.62634277,1242,FALSE,1,2,2.1
nm,14.60302639,45.63646698,1243,FALSE,1,2,2.1
nm,14.61259174,45.64605331,1244,FALSE,1,2,2.1
nm,14.62026596,45.65810013,1245,FALSE,1,2,2.1
nm,14.60687447,45.6652832,1246,FALSE,1,2,2.1
nm,14.60621071,45.66542816,1247,FALSE,1,2,2.1
nm,14.60484505,45.66572189,1248,FALSE,1,2,2.1
nm,14.59027004,45.66888428,1249,FALSE,1,2,2.1
nm,14.57788086,45.66607666,1250,FALSE,1,2,2.1
nm,14.5572319,45.67137909,1251,FALSE,1,2,2.1
nm,14.55526733,45.67189026,1252,FALSE,1,2,2.1
nm,14.55418491,45.66776276,1253,FALSE,1,2,2.1
nm,14.55021858,45.67403412,1254,FALSE,1,2,2.1
nm,14.54512501,45.67758179,1255,FALSE,1,2,2.1
nm,14.54020405,45.71313477,1256,FALSE,1,2,2.1
nm,14.53509235,45.71312714,1257,FALSE,1,2,2.1
nm,14.53005505,45.72734451,1258,FALSE,1,2,2.1
nm,14.52494335,45.7273407,1259,FALSE,1,2,2.1
nm,14.52500343,45.73800659,1260,FALSE,1,2,2.1
nm,14.5250206,45.74156189,1261,FALSE,1,2,2.1
nm,14.53013325,45.7415657,1262,FALSE,1,2,2.1
nm,14.53524494,45.74157333,1263,FALSE,1,2,2.1
nm,14.54035664,45.74157715,1264,FALSE,1,2,2.1
nm,14.54031754,45.73446655,1265,FALSE,1,2,2.1
nm,14.5607872,45.73804474,1266,FALSE,1,2,2.1
nm,14.5608263,45.74515533,1267,FALSE,1,2,2.1
nm,14.55571175,45.74514771,1268,FALSE,1,2,2.1
nm,14.55574989,45.7522583,1269,FALSE,1,2,2.1
nm,14.5506382,45.75225449,1270,FALSE,1,2,2.1
nm,14.55582809,45.76648331,1271,FALSE,1,2,2.1
nm,14.55590343,45.7807045,1272,FALSE,1,2,2.1
nm,14.5405674,45.78068924,1273,FALSE,1,2,2.1
nm,14.5354929,45.78779221,1274,FALSE,1,2,2.1
nm,14.55082989,45.78781128,1275,FALSE,1,2,2.1
nm,14.55086803,45.79492188,1276,FALSE,1,2,2.1
nm,14.57131672,45.79494095,1277,FALSE,1,2,2.1
nm,14.57642937,45.79494858,1278,FALSE,1,2,2.1
nm,14.58154106,45.79495239,1279,FALSE,1,2,2.1
nm,14.58158016,45.80206299,1280,FALSE,1,2,2.1
nm,14.59180355,45.80207443,1281,FALSE,1,2,2.1
nm,14.61225224,45.80209732,1282,FALSE,1,2,2.1
nm,14.61736488,45.80210114,1283,FALSE,1,2,2.1
nm,14.62247658,45.80210876,1284,FALSE,1,2,2.1
nm,14.64292717,45.80212784,1285,FALSE,1,2,2.1
nm,14.64294624,45.80568314,1286,FALSE,1,2,2.1
nm,14.64805794,45.80569077,1287,FALSE,1,2,2.1
nm,14.64807606,45.80924606,1288,FALSE,1,2,2.1
nm,14.65318775,45.80924988,1289,FALSE,1,2,2.1
nm,14.66346931,45.81992722,1290,FALSE,1,2,2.1
nm,14.67369556,45.81993866,1291,FALSE,1,2,2.1
nm,14.69408703,45.80929184,1292,FALSE,1,2,2.1
nm,14.69404793,45.80218124,1293,FALSE,1,2,2.1
nm,14.70934582,45.79508591,1294,FALSE,1,2,2.1
nm,14.7093277,45.79153061,1295,FALSE,1,2,2.1
nm,14.72974014,45.7844429,1296,FALSE,1,2,2.1
nm,14.73479462,45.77378082,1297,FALSE,1,2,2.1
nm,14.75514698,45.75602722,1298,FALSE,1,2,2.1
nm,14.78065109,45.74538422,1299,FALSE,1,2,2.1
nm,14.78069019,45.75249863,1300,FALSE,1,2,2.1
nm,14.79604435,45.75606918,1301,FALSE,1,2,2.1
nm,14.79606533,45.75962448,1302,FALSE,1,2,2.1
nm,14.79104614,45.77739716,1303,FALSE,1,2,2.1
nm,14.79106712,45.78095245,1304,FALSE,1,2,2.1
nm,14.79108524,45.78450775,1305,FALSE,1,2,2.1
nm,14.79110527,45.78806305,1306,FALSE,1,2,2.1
nm,14.79112434,45.79161835,1307,FALSE,1,2,2.1
nm,14.79116154,45.79872894,1308,FALSE,1,2,2.1
nm,14.84226513,45.79522705,1309,FALSE,1,2,2.1
nm,14.84743404,45.80590057,1310,FALSE,1,2,2.1
nm,14.84745502,45.80945587,1311,FALSE,1,2,2.1
nm,14.84758663,45.83434296,1312,FALSE,1,2,2.1
nm,14.83736324,45.83433151,1313,FALSE,1,2,2.1
nm,14.83740139,45.84144211,1314,FALSE,1,2,2.1
nm,14.83742046,45.84499741,1315,FALSE,1,2,2.1
nm,14.83230782,45.84499359,1316,FALSE,1,2,2.1
nm,14.83236694,45.85565948,1317,FALSE,1,2,2.1
nm,14.86815166,45.85569763,1318,FALSE,1,2,2.1
nm,14.87332058,45.86637115,1319,FALSE,1,2,2.1
nm,14.86820793,45.86636353,1320,FALSE,1,2,2.1
nm,14.86309624,45.86635971,1321,FALSE,1,2,2.1
nm,14.86311531,45.86991501,1322,FALSE,1,2,2.1
nm,14.86313534,45.87347031,1323,FALSE,1,2,2.1
nm,14.85802078,45.87346268,1324,FALSE,1,2,2.1
nm,14.85804081,45.87702179,1325,FALSE,1,2,2.1
nm,14.85296822,45.88412476,1326,FALSE,1,2,2.1
nm,14.86841774,45.90547562,1327,FALSE,1,2,2.1
nm,14.86843872,45.90903091,1328,FALSE,1,2,2.1
nm,14.8737402,45.94459152,1329,FALSE,1,2,2.1
nm,14.88396645,45.94460297,1330,FALSE,1,2,2.1
nm,14.88398457,45.94815826,1331,FALSE,1,2,2.1
nm,14.88909721,45.94816208,1332,FALSE,1,2,2.1
nm,14.89420891,45.94816971,1333,FALSE,1,2,2.1
nm,14.8993206,45.94817352,1334,FALSE,1,2,2.1
nm,14.89933872,45.95172882,1335,FALSE,1,2,2.1
nm,14.90958405,45.95529556,1336,FALSE,1,2,2.1
nm,14.90962315,45.96240616,1337,FALSE,1,2,2.1
nm,14.92495918,45.96242142,1338,FALSE,1,2,2.1
nm,14.93007088,45.96242905,1339,FALSE,1,2,2.1
nm,14.930089,45.96598434,1340,FALSE,1,2,2.1
nm,14.93014622,45.97665024,1341,FALSE,1,2,2.1
nm,14.95570946,45.97667694,1342,FALSE,1,2,2.1
nm,14.95567036,45.96956635,1343,FALSE,1,2,2.1
nm,14.97611904,45.96958542,1344,FALSE,1,2,2.1
nm,14.97609997,45.96603012,1345,FALSE,1,2,2.1
nm,14.99141884,45.9624939,1346,FALSE,1,2,2.1
nm,14.99653053,45.96249771,1347,FALSE,1,2,2.1
nm,15.00677299,45.96606445,1348,FALSE,1,2,2.1
nm,15.00679111,45.96961975,1349,FALSE,1,2,2.1
nm,15.0068121,45.97317505,1350,FALSE,1,2,2.1
nm,15.01705742,45.97674179,1351,FALSE,1,2,2.1
nm,15.01707458,45.98029709,1352,FALSE,1,2,2.1
nm,15.02218723,45.9803009,1353,FALSE,1,2,2.1
nm,15.02224445,45.9909668,1354,FALSE,1,2,2.1
nm,15.01713181,45.99096298,1355,FALSE,1,2,2.1
nm,15.01207733,46.00162506,1356,FALSE,1,2,2.1
nm,15.0274334,46.00519562,1357,FALSE,1,2,2.1
nm,15.04788208,46.00521851,1358,FALSE,1,2,2.1
nm,15.04791832,46.0123291,1359,FALSE,1,2,2.1
nm,15.06327534,46.01589966,1360,FALSE,1,2,2.1
nm,15.06325722,46.01234436,1361,FALSE,1,2,2.1
nm,15.06836891,46.01234818,1362,FALSE,1,2,2.1
nm,15.07348061,46.0123558,1363,FALSE,1,2,2.1
nm,15.07349873,46.0159111,1364,FALSE,1,2,2.1
nm,15.07351971,46.0194664,1365,FALSE,1,2,2.1
nm,15.08374405,46.01947784,1366,FALSE,1,2,2.1
nm,15.08885574,46.01948166,1367,FALSE,1,2,2.1
nm,15.09391117,46.00881958,1368,FALSE,1,2,2.1
nm,15.09902287,46.00882721,1369,FALSE,1,2,2.1
nm,15.09900284,46.00527191,1370,FALSE,1,2,2.1
nm,15.11432076,46.00173187,1371,FALSE,1,2,2.1
nm,15.11937618,45.99106979,1372,FALSE,1,2,2.1
nm,15.12448788,45.99107742,1373,FALSE,1,2,2.1
nm,15.13982391,45.99109268,1374,FALSE,1,2,2.1
nm,15.139844890000001,45.99464798,1375,FALSE,1,2,2.1
nm,15.15006924,45.99465942,1376,FALSE,1,2,2.1
nm,15.15005112,45.99110413,1377,FALSE,1,2,2.1
nm,15.15001202,45.98399353,1378,FALSE,1,2,2.1
nm,15.13978577,45.98398209,1379,FALSE,1,2,2.1
nm,15.13971138,45.96976089,1380,FALSE,1,2,2.1
nm,15.1499157,45.96621323,1381,FALSE,1,2,2.1
nm,15.14986038,45.95554733,1382,FALSE,1,2,2.1
nm,15.17027092,45.94845963,1383,FALSE,1,2,2.1
nm,15.17532444,45.93779755,1384,FALSE,1,2,2.1
nm,15.18554783,45.93780899,1385,FALSE,1,2,2.1
nm,15.19062424,45.93070221,1386,FALSE,1,2,2.1
nm,15.20596027,45.93071747,1387,FALSE,1,2,2.1
nm,15.20594215,45.92716217,1388,FALSE,1,2,2.1
nm,15.21105194,45.9271698,1389,FALSE,1,2,2.1
nm,15.21103382,45.9236145,1390,FALSE,1,2,2.1
nm,15.21614647,45.92361832,1391,FALSE,1,2,2.1
nm,15.22125816,45.92362213,1392,FALSE,1,2,2.1
nm,15.22127628,45.92717743,1393,FALSE,1,2,2.1
nm,15.22642899,45.93429565,1394,FALSE,1,2,2.1
nm,15.22644806,45.93785095,1395,FALSE,1,2,2.1
nm,15.23668957,45.94141769,1396,FALSE,1,2,2.1
nm,15.23672867,45.94852829,1397,FALSE,1,2,2.1
nm,15.24695301,45.94853973,1398,FALSE,1,2,2.1
nm,15.25713825,45.94144058,1399,FALSE,1,2,2.1
nm,15.25710201,45.93432617,1400,FALSE,1,2,2.1
nm,15.26732635,45.93433762,1401,FALSE,1,2,2.1
nm,15.26734447,45.93789291,1402,FALSE,1,2,2.1
nm,15.27245617,45.93790054,1403,FALSE,1,2,2.1
nm,15.26228905,45.94855499,1404,FALSE,1,2,2.1
nm,15.26743984,45.95567322,1405,FALSE,1,2,2.1
nm,15.27255154,45.95567703,1406,FALSE,1,2,2.1
nm,15.2929821,45.95214462,1407,FALSE,1,2,2.1
nm,15.2980938,45.95214844,1408,FALSE,1,2,2.1
nm,15.2981329,45.95925903,1409,FALSE,1,2,2.1
nm,15.32367611,45.95573044,1410,FALSE,1,2,2.1
nm,15.32361889,45.94506454,1411,FALSE,1,2,2.1
nm,15.33893394,45.94152451,1412,FALSE,1,2,2.1
nm,15.34404564,45.94153214,1413,FALSE,1,2,2.1
nm,15.34402847,45.93797302,1414,FALSE,1,2,2.1
nm,15.3388586,45.92730331,1415,FALSE,1,2,2.1
nm,15.33374691,45.9272995,1416,FALSE,1,2,2.1
nm,15.33368969,45.91662979,1417,FALSE,1,2,2.1
nm,15.33366966,45.91307449,1418,FALSE,1,2,2.1
nm,15.33878231,45.91308212,1419,FALSE,1,2,2.1
nm,15.33355618,45.89174271,1420,FALSE,1,2,2.1
nm,15.3335371,45.88818741,1421,FALSE,1,2,2.1
nm,15.3437624,45.88819885,1422,FALSE,1,2,2.1
nm,15.37441635,45.88467407,1423,FALSE,1,2,2.1
nm,15.3692646,45.87755966,1424,FALSE,1,2,2.1
nm,15.37432003,45.86689758,1425,FALSE,1,2,2.1
nm,15.37943172,45.8669014,1426,FALSE,1,2,2.1
nm,15.3794136,45.8633461,1427,FALSE,1,2,2.1
nm,15.37939358,45.8597908,1428,FALSE,1,2,2.1
nm,15.37937546,45.8562355,1429,FALSE,1,2,2.1
nm,15.36915112,45.85622406,1430,FALSE,1,2,2.1
nm,15.36913109,45.85266876,1431,FALSE,1,2,2.1
nm,15.36911201,45.84911346,1432,FALSE,1,2,2.1
nm,15.36907387,45.84200287,1433,FALSE,1,2,2.1
nm,15.37418556,45.8420105,1434,FALSE,1,2,2.1
nm,15.36894131,45.81711578,1435,FALSE,1,2,2.1
nm,15.37405109,45.8171196,1436,FALSE,1,2,2.1
nm,15.37403297,45.8135643,1437,FALSE,1,2,2.1
nm,15.37401485,45.810009,1438,FALSE,1,2,2.1
nm,15.37912655,45.81001282,1439,FALSE,1,2,2.1
nm,15.3842392,45.81002045,1440,FALSE,1,2,2.1
nm,15.39949989,45.79581451,1441,FALSE,1,2,2.1
nm,15.40609646,45.78620911,1442,FALSE,1,2,2.1
nm,15.40429974,45.7856369,1443,FALSE,1,2,2.1
nm,15.38903427,45.78184509,1444,FALSE,1,2,2.1
nm,15.37586498,45.78066635,1445,FALSE,1,2,2.1
nm,15.37085629,45.78022003,1446,FALSE,1,2,2.1
nm,15.36227036,45.77714157,1447,FALSE,1,2,2.1
nm,15.33395481,45.76698685,1448,FALSE,1,2,2.1
nm,15.31744957,45.76106644,1449,FALSE,1,2,2.1
nm,15.31245518,45.75927734,1450,FALSE,1,2,2.1
nm,15.30251598,45.7557106,1451,FALSE,1,2,2.1
nm,15.29671574,45.75375748,1452,FALSE,1,2,2.1
nm,15.25624275,45.74013138,1453,FALSE,1,2,2.1
nm,15.24288464,45.73729324,1454,FALSE,1,2,2.1
nm,15.23770714,45.73010254,1455,FALSE,1,2,2.1
nm,15.23700523,45.72354507,1456,FALSE,1,2,2.1
nm,15.23698902,45.7233963,1457,FALSE,1,2,2.1
nm,15.23702526,45.72328186,1458,FALSE,1,2,2.1
nm,15.24007893,45.71395874,1459,FALSE,1,2,2.1
nm,15.25030136,45.70823288,1460,FALSE,1,2,2.1
nm,15.25751591,45.70851898,1461,FALSE,1,2,2.1
nm,15.26013088,45.70862198,1462,FALSE,1,2,2.1
nm,15.27276611,45.70802307,1463,FALSE,1,2,2.1
nm,15.27335262,45.70713043,1464,FALSE,1,2,2.1
nm,15.27837467,45.69948959,1465,FALSE,1,2,2.1
nm,15.28450584,45.69020462,1466,FALSE,1,2,2.1
nm,15.29024124,45.68868256,1467,FALSE,1,2,2.1
nm,15.29581738,45.69179153,1468,FALSE,1,2,2.1
nm,15.30086136,45.69460297,1469,FALSE,1,2,2.1
nm,15.31272888,45.70319748,1470,FALSE,1,2,2.1
nm,15.32182693,45.71301651,1471,FALSE,1,2,2.1
nm,15.3266058,45.71813202,1472,FALSE,1,2,2.1
nm,15.33767891,45.71870804,1473,FALSE,1,2,2.1
nm,15.34027386,45.71651459,1474,FALSE,1,2,2.1
nm,15.34378433,45.71354675,1475,FALSE,1,2,2.1
nm,15.35076523,45.69878387,1476,FALSE,1,2,2.1
nm,15.36012077,45.68729401,1477,FALSE,1,2,2.1
nm,15.37380695,45.68244934,1478,FALSE,1,2,2.1
nm,15.37418556,45.68231583,1479,FALSE,1,2,2.1
nm,15.3837328,45.67500687,1480,FALSE,1,2,2.1
nm,15.3906374,45.66633224,1481,FALSE,1,2,2.1
nm,15.38707447,45.65735245,1482,FALSE,1,2,2.1
nm,15.38039398,45.65266418,1483,FALSE,1,2,2.1
nm,15.37861252,45.65284729,1484,FALSE,1,2,2.1
nm,15.37167549,45.653572080000004,1485,FALSE,1,2,2.1
nm,15.36560535,45.65420532,1486,FALSE,1,2,2.1
nm,15.35529423,45.65621185,1487,FALSE,1,2,2.1
nm,15.33754921,45.65642166,1488,FALSE,1,2,2.1
nm,15.32814026,45.65154648,1489,FALSE,1,2,2.1
nm,15.33244133,45.64642334,1490,FALSE,1,2,2.1
nm,15.32610321,45.64333725,1491,FALSE,1,2,2.1
nm,15.31252384,45.64100266,1492,FALSE,1,2,2.1
nm,15.30133533,45.63397598,1493,FALSE,1,2,2.1
